! Author: Greg Thompson  NCAR/RAP
!         please mail corrections to gthompsn (at) ucar (dot) edu
! Date: 20 Feb 2015
! This file is continuously maintained at:
! http://www.rap.ucar.edu/weather/surface/stations.txt
!
! This file is organized by state alphabetically, then by Canadian
! province and then all other stations.  The file was compiled from lists
! of the following:
!      METAR sites
!      NEXRADs
!      rawinsonde sites
!      wind profilers
!      WFOs, RFCs, NCEP-Centers
!      AIRMET/SIGMET station list (VORs?)
!      ARTCCs (Air Route Traffic Control Centers - FAA)
!      old SAO sites for archive data access  (flagged in a special manner)
!
!   Country abbreviations from ISO 3166
!   source:  ftp://ftp.fu-berlin.de/doc/iso/iso3166-countrycodes.txt
!   another: http://www.iso.org/iso/en/prods-services/iso3166ma/02iso-3166-code-lists/list-en1.html
!
!   CD = 2 letter state (province) abbreviation
!   STATION = 16 character station long name
!   ICAO = 4-character international id
!   IATA = 3-character (FAA) id
!   SYNOP = 5-digit international synoptic number
!   LAT = Latitude (degrees minutes)
!   LON = Longitude (degree minutes)
!   ELEV = Station elevation (meters)
!   M = METAR reporting station.   Also Z=obsolete? site
!   N = NEXRAD (WSR-88D) Radar site
!   V = Aviation-specific flag (V=AIRMET/SIGMET end point, A=ARTCC T=TAF U=T+V)
!   U = Upper air (rawinsonde=X) or Wind Profiler (W) site
!   A = Auto (A=ASOS, W=AWOS, M=Meso, H=Human, G=Augmented) (H/G not yet impl.)
!   C = Office type F=WFO/R=RFC/C=NCEP Center
!   Digit that follows is a priority for plotting (0=highest)
!   Country code (2-char) is last column
!
!23456789012345678901234567890123456789012345678901234567890123456789012345678901234567890
!
!
! ALASKA             16-DEC-13                                                  
CD, STATION        ,ICAO , IATA ,SYNOP , LAT   , LONG  ,ELEV  ,M
  ,AKOLA AIRPORT   ,VAAK ,      ,42934 ,20 41N ,077 04E, 309  ,X
  ,AURANGABAD AIRPO,VAAU ,      ,43014 ,19 51N ,075 24E, 579  ,X
  ,BOMBAY/SANTACRUZ,VABB ,      ,43003 ,19 06N ,072 52E,   8  ,X
  ,BILASPUR        ,VABI ,      ,42080 ,31 15N ,076 40E, 587  ,X
  ,BHUJ-RUDRAMATA(A,VABJ ,      ,42634 ,23 17N ,069 40E,  80  ,X
  ,BELGAUM/SAMBRA  ,VABM ,      ,43198 ,15 50N ,074 37E, 747  ,X
  ,VADODARA        ,VABO ,      ,      ,22 20N ,073 14E,  39  ,X
  ,BHOPAL/BAIRAGARH,VABP ,      ,42667 ,23 16N ,077 20E, 523  ,X
  ,BHAUNAGAR       ,VABV ,      ,42838 ,21 45N ,072 12E,  11  ,X
  ,GOA/DABOLIM (NAV,VAGO ,      ,      ,15 22N ,073 49E,  52  ,Z
  ,GOA/DABOLIM (NAV,VOGO ,      ,43194 ,15 22N ,073 49E,  52  ,X
  ,INDORE          ,VAID ,      ,42754 ,22 43N ,075 47E, 567  ,X
  ,JABALPUR        ,VAJB ,      ,42675 ,23 11N ,079 57E, 393  ,X
  ,BOMBAY/JUHU     ,VAJJ ,      ,43002 ,19 07N ,072 49E,   4  ,X
  ,JAMNAGAR (IN-AFB,VAJM ,      ,42734 ,22 26N ,070 04E,  20  ,X
  ,KHAJURAHO       ,VAKJ ,      ,      ,24 49N ,079 55E, 222  ,X
  ,KHANDWA         ,VAKD ,      ,42855 ,21 49N ,076 22E, 318  ,X
  ,KANDLA AERODROME,VAKE ,      ,42638 ,23 08N ,070 07E,  35  ,X
  ,KOLHAPUR        ,VAKP ,      ,43157 ,16 41N ,074 13E, 570  ,X
  ,NAGPUR SONEGAON ,VANP ,      ,42867 ,21 05N ,079 03E, 310  ,X
  ,PUNE/POONA (IN-A,VAPO ,      ,43064 ,18 34N ,073 55E, 593  ,X
  ,PORBANDAR       ,VAPR ,      ,42830 ,21 38N ,069 40E,   7  ,X
  ,RAJKOT          ,VARK ,      ,42737 ,22 18N ,070 46E, 138  ,X
  ,RAIPUR          ,VARP ,      ,42875 ,21 13N ,081 39E, 298  ,X
  ,SHOLAPUR        ,VASL ,      ,43117 ,17 40N ,075 54E, 479  ,X
  ,MAHARANA PRATAP ,VAUD ,      ,      ,24 37N ,073 54E, 513  ,X
  ,AGARTALA        ,VEAT ,      ,42724 ,23 52N ,091 15E,  16  ,X
  ,BAGHDOGRA (IN-AF,VEBD ,      ,42398 ,26 41N ,088 20E, 126  ,X
  ,BHUBANESWAR     ,VEBS ,      ,42971 ,20 15N ,085 49E,  46  ,X
  ,CALCUTTA/DUM DUM,VECC ,      ,42809 ,22 39N ,088 26E,   6  ,X
  ,CAR NICOBAR(IN-A,VECX ,      ,43368 ,09 09N ,092 49E,  14  ,X
  ,GORAKHPUR (IN-AF,VEGK ,      ,42379 ,26 45N ,083 22E,  77  ,X
  ,GAUHATI (IN-AFB),VEGT ,      ,42410 ,26 06N ,091 35E,  54  ,X
  ,GAYA            ,VEGY ,      ,42591 ,24 45N ,084 57E, 116  ,X
  ,IMPHAL/TULIHAL  ,VEIM ,      ,42623 ,24 46N ,093 54E, 781  ,X
  ,JHARSUGUDA      ,VEJH ,      ,42886 ,21 55N ,084 04E, 230  ,X
  ,JAMSHEDPUR(PRIVA,VEJS ,      ,42798 ,22 49N ,086 10E, 142  ,X
  ,NORTH LAKHIMPUR/,VELR ,      ,42309 ,27 18N ,094 06E, 101  ,X
  ,MALDA           ,VEMH ,      ,42503 ,25 01N ,088 07E,  31  ,X
  ,DIBRUGARH/MOHANB,VEMN ,      ,42314 ,27 28N ,095 01E, 111  ,X
  ,PORT BLAIR      ,VEPB ,      ,43333 ,11 40N ,092 43E,  79  ,X
  ,PATNA           ,VEPT ,      ,42492 ,25 36N ,085 05E,  60  ,X
  ,RANCHI          ,VERC ,      ,42701 ,23 19N ,085 19E, 652  ,X
  ,ROURKELA (PRIVAT,VERK ,      ,42793 ,22 13N ,084 52E, 196  ,X
  ,RAXAUL          ,VERL ,      ,42382 ,26 58N ,084 50E,  79  ,X
  ,AGRA (IN-AFB)   ,VIAG ,      ,42260 ,27 08N ,077 58E, 169  ,X
  ,ALIGARH         ,VIAH ,      ,42262 ,27 52N ,078 04E, 187  ,X
  ,ALLAHABAD (IN-AF,VIAL ,      ,42475 ,25 26N ,081 43E,  98  ,X
  ,AMRITSAR        ,VIAR ,      ,42071 ,31 42N ,074 48E, 234  ,X
  ,VARANASI/BABATPU,VIBN ,      ,42479 ,25 26N ,082 52E,  85  ,X
  ,BHATINDA        ,VIBT ,      ,42097 ,30 10N ,074 34E, 211  ,X
  ,BAREILLY (IN-AFB,VIBY ,      ,42189 ,28 22N ,079 24E, 173  ,X
  ,KANPUR/CHAKERI(A,VICX ,      ,42367 ,26 23N ,080 24E, 126  ,X
  ,DELHI/SAFDARJUNG,VIDD ,      ,42182 ,28 35N ,077 13E, 216  ,X
  ,INDIRA GANDHI/DE,VIDP ,      ,42181 ,28 34N ,077 07E, 233  ,X
  ,GWALIOR (IN-AFB),VIGR ,      ,42361 ,26 13N ,078 15E, 207  ,X
  ,HISSAR          ,VIHR ,      ,42131 ,29 10N ,075 43E, 221  ,X
  ,JHANSI          ,VIJN ,      ,42463 ,25 26N ,078 34E, 251  ,X
  ,JODHPUR (IN-AFB),VIJO ,      ,42339 ,26 18N ,073 01E, 224  ,X
  ,JAIPUR/SANGANER ,VIJP ,      ,42348 ,26 49N ,075 47E, 390  ,X
  ,KANPUR          ,VIKA ,      ,42366 ,26 25N ,080 22E, 126  ,X
  ,KOTA AERODROME  ,VIKO ,      ,42452 ,25 08N ,075 50E, 274  ,X
  ,LUCKNOW/AMAUSI  ,VILK ,      ,42369 ,26 45N ,080 52E, 128  ,X
  ,SRINAGAR (CIV/MI,VISR ,      ,42042 ,33 58N ,074 46E,1666  ,X
  ,SATNA           ,VIST ,      ,42571 ,24 34N ,080 49E, 317  ,X
  ,UDAIPUR/DABOK   ,VIUD ,      ,42542 ,24 37N ,073 52E, 514  ,X
  ,BANGALORE ARP   ,VOBG ,      ,43296 ,12 57N ,077 38E, 897  ,X
  ,BELLARY         ,VOBI ,      ,43205 ,15 09N ,076 50E, 449  ,X
  ,BENGALURU       ,VOBL ,      ,      ,13 12N ,077 42E, 915  ,X
  ,BELGAUM         ,VOBM ,      ,      ,15 52N ,074 37E, 758  ,X
  ,VIJAYAWADA/GANNA,VOBZ ,      ,43181 ,16 31N ,080 47E,  24  ,X
  ,COIMBATORE/PEELA,VOCB ,      ,43321 ,11 01N ,077 02E, 399  ,X
  ,COCHIN (IN-NAVY),VOCC ,      ,43353 ,09 56N ,076 16E,   3  ,X
  ,COCHIN INTL     ,VOCI ,      ,      ,10 09N ,076 24E,   8  ,X
  ,CALICUT         ,VOCL ,      ,      ,11 08N ,075 57E, 104  ,X
  ,CUDDAPAH        ,VOCP ,      ,43241 ,14 28N ,078 49E, 130  ,X
  ,RAJIV GANDHI INL,VOHS ,      ,      ,17 14N ,078 26E,   1  ,X
  ,HYDERABAD (CIV/M,VOHY ,      ,43128 ,17 27N ,078 27E, 545  ,X
  ,MADURAI         ,VOMD ,      ,43360 ,09 49N ,078 04E, 131  ,X
  ,MANGALORE/BAJPE ,VOML ,      ,43284 ,12 58N ,074 53E, 103  ,X
  ,MADRAS/CHENNAI  ,VOMM ,      ,43279 ,13 00N ,080 10E,  16  ,X
  ,MYSORE          ,VOMY ,      ,43291 ,12 18N ,076 42E, 767  ,X
  ,TIRUPATI        ,VOTP ,      ,      ,13 38N ,079 33E, 107  ,X
  ,TIRUCHCHIRAPALLI,VOTR ,      ,43344 ,10 46N ,078 43E,  88  ,X
  ,THIRUVANANTHAPUR,VOTV ,      ,43372 ,08 28N ,076 57E,   8  ,X
  ,VELLORE         ,VOVR ,      ,43303 ,12 55N ,079 09E, 214  ,X
  ,VISAKHAPATNAM   ,VOVZ ,      ,      ,17 43N ,083 13E,   5  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! MY,NMAR/BURMA      ,8-JAN,-04	,      ,       ,       ,      ,
  ,BHAMO           ,VBBM ,      ,48019 ,24 16N ,097 12E, 113  ,X
  ,PATHEIN/BASSEIN ,VBBS ,      ,48094 ,16 46N ,094 46E,  10  ,X
  ,COCO ISLAND     ,VBCI ,      ,48109 ,14 07N ,093 22E,   3  ,X
  ,HOMALIN         ,VBHL ,      ,48010 ,24 52N ,094 55E, 131  ,X
  ,KENGTUNG        ,VBKG ,      ,48060 ,21 18N ,099 37E, 828  ,X
  ,KYAUKPYU/RAMREE ,VBKP ,      ,48071 ,19 25N ,093 32E,   5  ,X
  ,LASHIO          ,VBLS ,      ,48035 ,22 55N ,097 45E, 749  ,X
  ,MYITKYINA       ,VBMK ,      ,48008 ,25 22N ,097 24E, 147  ,X
  ,MEIKTILA        ,VBML ,      ,48053 ,20 49N ,095 49E, 220  ,X
  ,MOULMEIN        ,VBMM ,      ,48103 ,16 30N ,097 37E,  22  ,X
  ,MONGHSAT        ,VBMS ,      ,48070 ,20 33N ,099 16E, 572  ,X
  ,NYAUNG-U/PAGAN  ,VBNU ,      ,48048 ,21 11N ,094 55E,  55  ,X
  ,HPA-AN/PA-AN    ,VBPA ,      ,48099 ,16 45N ,097 40E,  10  ,X
  ,BAGO/PEGU       ,VBPG ,      ,48093 ,17 19N ,096 30E,  15  ,X
  ,PROME/PYE       ,VBPR ,      ,48077 ,18 48N ,095 13E,  60  ,X
  ,PUTAO           ,VBPT ,      ,48001 ,27 19N ,097 25E, 409  ,X
  ,AKYAB           ,VBRA ,      ,      ,20 07N ,092 52E,   5  ,X
  ,SITTWE/AKYAB    ,VYSW ,      ,48062 ,20 07N ,092 52E,   5  ,X
  ,MANDALAY        ,VBRM ,      ,48042 ,21 58N ,096 05E,  76  ,X
  ,MERGUI          ,VBRN ,      ,48110 ,12 25N ,098 35E,  37  ,X
  ,RANGOON/MINGALAD,VBRR ,      ,48096 ,16 53N ,096 10E,  29  ,X
  ,SANDOWAY/MAZIN  ,VBSY ,      ,48080 ,18 28N ,094 20E,  11  ,X
  ,DAWEI           ,VBTV ,      ,48108 ,14 05N ,098 13E,  17  ,X
  ,YE              ,VBYE ,      ,48107 ,15 15N ,097 52E,   7  ,X
  ,MANDALAY        ,VYMD ,      ,      ,21 42N ,095 59E,  91  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! SR, LANKA          ,7-DEC,-01	,      ,       ,       ,      ,
  ,COLOMBO/KATUNAYA,VCBI ,      ,43450 ,07 10N ,079 52E,   8  ,X
  ,ANURADHAPURA (AF,VCCA ,      ,43421 ,08 19N ,080 25E,  89  ,X
  ,BATTICALOA (AFB),VCCB ,      ,43436 ,07 43N ,081 42E,  12  ,X
  ,COLOMBO/RATMALAN,VCCC ,      ,43467 ,06 49N ,079 52E,   5  ,X
  ,TRINCOMALEE (AFB,VCCT ,      ,43418 ,08 34N ,081 15E,   7  ,X
  ,MATTALA RAJAPAKS,VCRI ,      ,43407 ,06 17N ,081 08E,   7  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! CA,BODIA           ,0-APR,-13	,      ,       ,       ,      ,
  ,BATTAMBANG      ,VDGB ,      ,48962 ,13 05N ,103 12E,  13  ,X
  ,KOMPONG-CHAM    ,VDKC ,      ,48995 ,12 00N ,105 27E,  16  ,X
  ,KAMPONG CHHNANG ,VDKH ,      ,48969 ,12 15N ,104 40E,  15  ,X
  ,PHNOM-PENH/POCHE,VDPP ,      ,48991 ,11 33N ,104 50E,  10  ,X
  ,SIEMREAP        ,VDSR ,      ,48966 ,13 25N ,103 50E,  15  ,X
  ,STUNG TRENG     ,VDST ,      ,48972 ,13 31N ,105 58E,  56  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! BA,GLADESH         ,7-DEC,-01	,      ,       ,       ,      ,
  ,BOGRA           ,VGBG ,      ,41883 ,24 51N ,089 22E,  20  ,X
  ,COX'S BAZAR     ,VGCB ,      ,41992 ,21 25N ,091 58E,   4  ,X
  ,COMILLA         ,VGCM ,      ,41933 ,23 25N ,091 10E,  10  ,X
  ,CHITTAGONG (CV/M,VGEG ,      ,41978 ,22 16N ,091 49E,   6  ,X
  ,DHAKA           ,VGHS ,      ,41922 ,23 51N ,090 24E,  10  ,X
  ,ISHURDI         ,VGIS ,      ,41907 ,24 07N ,089 02E,  14  ,X
  ,JESSORE (CIV/MIL,VGJR ,      ,41936 ,23 10N ,089 10E,   7  ,X
  ,RAJSHAHI        ,VGRJ ,      ,41895 ,24 22N ,088 42E,  20  ,X
  ,THAKURGAON      ,VGSG ,      ,41852 ,26 01N ,088 24E,  54  ,X
  ,SYLHET OSMANI   ,VGSY ,      ,41891 ,24 58N ,091 52E,  16  ,X
  ,DHAKA/TEJGAON (M,VGTJ ,      ,41923 ,23 46N ,090 22E,   9  ,X
  ,KURMITOLA/ZIA IN,VGZR ,      ,      ,23 51N ,090 24E,  10  ,Z
!   ,		   ,	 ,	,      ,       ,       ,      ,
! HO,G KONG          ,1-AUG,-06	,      ,       ,       ,      ,
  ,CHEUNG CHAU     ,VHCH ,      ,45001 ,22 11N ,114 01E,  79  ,X
  ,HONG KONG INTL  ,VHHH ,      ,45007 ,22 19N ,113 55E,   9  ,X
  ,HONG KONG RO    ,HKRO ,      ,45004 ,22 19N ,114 10E,  66  , 
  ,H KONG OLD VHHH ,     ,      ,      ,22 20N ,114 11E,  24  ,Z
!   ,		   ,	 ,	,      ,       ,       ,      ,
! LA,                ,0-APR,-13	,      ,       ,       ,      ,
  ,ATTOPEU         ,VLAP ,      ,48957 ,14 48N ,106 49E, 105  ,X
  ,BAN HOUAYXAY/BAN,VLHS ,      ,      ,20 15N ,100 25E, 421  ,X
  ,PAKSE (CIV/MIL) ,VLIP ,      ,48955 ,15 07N ,105 10E, 102  ,X
  ,MUANG KHONG     ,VLKG ,      ,      ,14 07N ,105 50E,  76  ,X
  ,LUANG-PRABANG   ,VLLB ,      ,48930 ,19 54N ,102 10E, 291  ,X
  ,LUANG NAMTHA    ,VLLN ,      ,      ,20 58N ,101 24E, 600  ,X
  ,PAKSE INTL      ,VLPS ,      ,      ,15 08N ,105 47E, 107  ,X
  ,SAYABOURY       ,VLSB ,      ,48938 ,19 13N ,101 43E, 326  ,X
  ,SAVANNAKHET(CV/M,VLSK ,      ,48947 ,16 33N ,104 45E, 155  ,X
  ,SAM-NEUA        ,VLSN ,      ,48928 ,20 25N ,104 04E,1000  ,X
  ,SARAVANE        ,VLSV ,      ,48952 ,15 40N ,106 25E, 168  ,X
  ,THAKHEK         ,VLTK ,      ,48946 ,17 22N ,104 39E,  52  ,X
  ,VIENTIANE/WATTAY,VLVT ,      ,48940 ,17 59N ,102 34E, 171  ,X
  ,VANG VIENG(CIV/M,VLVV ,      ,      ,18 55N ,102 27E, 296  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! MA,AU              ,7-DEC,-01	,      ,       ,       ,      ,
  ,MACAO/MACAU     ,VMMC ,      ,45011 ,22 09N ,113 35E,   6  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! NE,AL              ,7-DEC,-01	,      ,       ,       ,      ,
  ,BHAIRAWA AIRPORT,VNBW ,      ,44438 ,27 31N ,083 27E, 109  ,X
  ,JUMLA           ,VNJL ,      ,44424 ,29 16N ,082 10E,2300  ,X
  ,KATHMANDU INTL A,VNKT ,      ,44454 ,27 41N ,085 22E,1337  ,X
  ,POKHARA AIRPORT ,VNPK ,      ,44434 ,28 13N ,084 00E, 827  ,X
  ,SIMRA AIRPORT   ,VNSI ,      ,44449 ,27 10N ,084 58E, 137  ,X
  ,SURKHET         ,VNSK ,      ,44416 ,28 36N ,081 37E, 720  ,X
  ,TAPLEJUNG       ,VNTJ ,      ,44474 ,27 21N ,087 40E,1732  ,X
  ,BIRATNAGAR AIRPO,VNVT ,      ,44478 ,26 28N ,087 16E,  72  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! BH,TAN             ,4-AUG,-12	,      ,       ,       ,      ,
  ,PARO            ,VQPR ,      ,      ,27 24N ,089 26E,2235  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! MA,DIVES           ,5-JUL,-11	,      ,       ,       ,      ,
  ,GAN ISLAND      ,VRGN ,      ,43599 ,00 40S ,073 09E,   2  ,X
  ,GAN INTL AIRPORT,VRMG ,      ,      ,00 42S ,073 09E,   3  , 
  ,MALE INTL/HULULE,VRMM ,      ,43555 ,04 12N ,073 31E,   2  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! TH,ILAND           ,0-APR,-13	,      ,       ,       ,      ,
  ,CHANTHABURI     ,VTBC ,      ,48480 ,12 35N ,102 07E,   4  ,X
  ,BANGKOK/DON MUAN,VTBD , DMK  ,48456 ,13 55N ,100 36E,   3  ,X
  ,KANCHANABURI    ,VTBG ,      ,48450 ,14 01N ,099 32E,  29  ,X
  ,PRACHIN BURI (AR,VTBI ,      ,48430 ,14 03N ,101 22E,   6  ,X
  ,PHETCHABURI/THA ,VTBJ ,      ,48465 ,13 09N ,100 04E,   4  ,X
  ,KAMPHAENG SAEN(A,VTBK ,      ,      ,14 05N ,099 55E,   9  ,X
  ,KOKE KATHIEM (MI,VTBL ,      ,      ,14 52N ,100 40E,  30  ,X
  ,TRAT/KHAO SAMING,VTBO ,      ,      ,12 17N ,102 19E,  32  ,X
  ,PRACHUAP KHIRI K,VTBP ,      ,48500 ,11 49N ,099 49E,   5  ,X
  ,CHON BURI/SATTAH,VTBS , BKK  ,48459 ,13 41N ,100 45E,   2  ,X
  ,RAYONG/U-TAPHAO ,VTBU ,      ,48478 ,12 41N ,101 00E,   5  ,X
  ,CHIANG KHAM (ARM,VTCB ,      ,      ,19 30N ,100 16E, 389  ,X
  ,CHIANG MAI(CIV/A,VTCC ,      ,48327 ,18 46N ,098 58E, 314  ,X
  ,MAE HONG SON/MUA,VTCH ,      ,48300 ,19 18N ,097 59E, 269  ,X
  ,LAMPANG         ,VTCL ,      ,48328 ,18 16N ,099 31E, 242  ,X
  ,NAN/MUANG NAN   ,VTCN ,      ,48331 ,18 49N ,100 46E, 201  ,X
  ,PHRAE           ,VTCP ,      ,48330 ,18 08N ,100 10E, 162  ,X
  ,CHIANG RAI      ,VTCR ,      ,48303 ,19 55N ,099 49E, 395  ,X
  ,MAE SARIANG     ,VTCS ,      ,48325 ,18 10N ,097 55E, 213  ,X
  ,CHIANG RAI INTL ,VTCT , CEI  ,      ,19 57N ,099 53E, 390  ,X
  ,PHETCHABUN      ,VTPB ,      ,      ,16 40N ,101 12E, 137  ,X
  ,HUA HIN         ,VTPH ,      ,48475 ,12 38N ,099 57E,   6  ,X
  ,LOM SAK (THAI-AF,VTPL ,      ,      ,16 49N ,101 15E, 152  ,X
  ,SUKHOTHAI       ,VTPO ,      ,      ,17 14N ,099 49E,  54  ,X
  ,MAE SOT/TAK     ,VTPM ,      ,48375 ,16 40N ,098 32E, 197  ,X
  ,NAKHON SAWAN/PAK,VTPN ,      ,48400 ,15 48N ,100 10E,  35  ,X
  ,PHITSANULOK     ,VTPP , PHS  ,      ,16 47N ,100 17E,  44  ,X
  ,PHITSANULOK/SARI,VTPS ,      ,48378 ,16 46N ,100 16E,  45  ,X
  ,TAK             ,VTPT ,      ,48376 ,16 52N ,099 09E, 124  ,X
  ,UTTARADIT EAST  ,VTPU ,      ,48351 ,17 37N ,100 05E,  64  ,X
  ,SATUN (THAI-AFB),VTSA ,      ,48570 ,06 39N ,100 04E,   6  ,X
  ,SURAT THANI     ,VTSB ,      ,48551 ,09 07N ,099 08E,  11  ,X
  ,NARATHIWAT      ,VTSC , NAW  ,      ,06 31N ,101 45E,   6  ,X
  ,CHUMPHON        ,VTSD ,      ,48517 ,10 28N ,099 10E,   5  ,X
  ,CHUMPHON        ,VTSE ,      ,      ,10 43N ,099 22E,   5  ,X
  ,NAKHON SI THAMMA,VTSF ,      ,      ,08 32N ,099 57E,   4  ,X
  ,KRABI           ,VTSG , KBV  ,      ,08 06N ,098 59E,  25  ,X
  ,SONGKHLA(THAI-NA,VTSH ,      ,48568 ,07 12N ,100 35E,   5  ,X
  ,PATTANI         ,VTSK ,      ,48580 ,06 46N ,101 09E,   9  ,X
  ,SAMUI           ,VTSM ,      ,      ,09 33N ,100 04E,  17  ,X
  ,NAKHON SI THAMMA,VTSN ,      ,48552 ,08 28N ,099 58E,   9  ,X
  ,PHUKET INTL AIRP,VTSP ,      ,48565 ,08 07N ,098 19E,  10  ,X
  ,RANONG          ,VTSR ,      ,48532 ,09 58N ,098 37E,   8  ,X
  ,HAT YAI         ,VTSS ,      ,48569 ,06 55N ,100 23E,  35  ,X
  ,TRANG           ,VTST ,      ,48567 ,07 31N ,099 37E,  16  ,X
  ,MUKDAHAN/BAKHON ,VTUB ,      ,48383 ,16 31N ,104 43E, 139  ,X
  ,CHAIYAPHUM      ,VTUC ,      ,48403 ,15 48N ,102 01E, 183  ,X
  ,UDON THANI(CIV/A,VTUD ,      ,48354 ,17 22N ,102 47E, 182  ,X
  ,SAKON NAKHON    ,VTUI ,      ,      ,17 12N ,104 07E, 172  ,X
  ,SURIN           ,VTUJ ,      ,      ,14 52N ,103 30E, 146  ,X
  ,KHON KAEN       ,VTUK ,      ,48381 ,16 28N ,102 47E, 204  ,X
  ,LOEI            ,VTUL ,      ,48353 ,17 26N ,101 43E, 254  ,X
  ,NONG KHAI       ,VTUM ,      ,48352 ,17 52N ,102 43E, 175  ,X
  ,KORAT/NAKHON RAT,VTUN ,      ,48431 ,14 58N ,102 04E, 188  ,X
  ,BURIRUM         ,VTUO ,      ,      ,15 14N ,103 15E, 183  ,X
  ,NAKHON PHANOM   ,VTUP ,      ,48357 ,17 25N ,104 46E, 148  ,X
  ,NAKHON RATCHASIM,VTUQ , NAK  ,      ,14 57N ,102 19E, 234  ,X
  ,ROI ET          ,VTUR ,      ,48405 ,16 03N ,103 40E, 142  ,X
  ,SAKON NAKHON (AR,VTUS ,      ,48356 ,17 08N ,104 07E, 172  ,X
  ,UBON/RATCHATHANI,VTUU ,      ,48407 ,15 15N ,104 52E, 127  ,X
  ,ROIET           ,VTUV ,      ,      ,16 07N ,103 47E, 138  ,X
  ,NAKHON PHANOM   ,VTUW ,      ,      ,17 23N ,104 38E, 184  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! VI,T NAM           ,3-DEC,-13	,      ,       ,       ,      ,
  ,CAM RANH BAY    ,VVCR ,      ,      ,12 00N ,109 13E,  12  ,X
  ,CAN THO         ,VVCT ,      ,      ,10 05N ,105 43E,   3  ,X
  ,DA NANG INTL ARP,VVDN ,      ,48855 ,16 01N ,108 12E,   7  ,X
  ,HANOI/GIALAM    ,VVGL ,      ,      ,21 02N ,105 53E,  16  ,X
  ,HANOI WMO SITE  ,     ,      ,48820 ,21 01N ,105 48E,   6  ,X
  ,HANOI/NOIBAI INT,VVNB ,      ,      ,21 13N ,105 48E,  12  ,X
  ,NHA TRANG       ,VVNT ,      ,48877 ,12 15N ,109 12E,  10  ,X
  ,HUE/PHUBAI      ,VVPB ,      ,48852 ,16 23N ,107 42E,  17  ,X
  ,PLEIKU CITY     ,VVPK ,      ,48866 ,13 58N ,108 00E, 801  ,X
  ,PHU QUOC        ,VVPQ ,      ,      ,10 14N ,103 58E,   4  ,X
  ,QUI NHO'N       ,VVQN ,      ,48870 ,13 46N ,109 13E,   6  ,X
  ,HO CHI MINH/TANS,VVTS ,      ,48900 ,10 49N ,106 40E,  19  ,X
  ,VINH            ,VVVH ,      ,48845 ,18 41N ,105 40E,   6  ,X
  ,VUNG TAU        ,VVVT ,      ,      ,10 22N ,107 04E,   4  ,X
  ,YANGON INTL MYAN,VYYY ,      ,48097 ,16 54N ,096 08E,  33  ,X
!   ,		   ,	 ,	,      ,       ,       ,      ,
! IN,ONESIA          ,9-DEC,-13	,      ,       ,       ,      ,
  ,HASANUDDIN/UJUNG,WAAA ,      ,97180 ,05 04S ,119 32E,  14  ,X
  ,BAU-BAU/BETO AMB,WAAB ,      ,97192 ,05 28S ,122 37E,   2  ,X
  ,KOLAKA/POMALAA  ,WAAP ,      ,97142 ,04 11S ,121 37E,   3  ,X
  ,SOROAKO/LUWU    ,WAAS ,      ,97114 ,02 31S ,121 20E,  10  ,X
  ,KENDARI/WOLTER(A,WAAU ,      ,97146 ,04 05S ,122 25E,  50  ,X
  ,BIAK/FRANS KAISI,WABB ,      ,97560 ,01 10S ,136 07E,  11  ,X
  ,NABIRE/IRIAN JAY,WABI ,      ,97682 ,03 19S ,135 30E,   3  ,X
  ,KOKONAO/TIMUKA  ,WABN ,      ,97796 ,04 43S ,136 25E,   3  ,X
  ,SERUI/YENDOSA   ,WABO ,      ,97570 ,01 52S ,136 13E,   3  ,X
  ,ENAROTALI       ,WABT ,      ,97780 ,03 55S ,136 22E,1770  ,X
  ,SELAPARANG      ,WADA ,      ,      ,08 32S ,116 04E,   3  ,X
  ,BALI INTL       ,WADD , DSP  ,97230 ,08 44S ,115 10E, 216  ,X
  ,BANDARA         ,WADL ,      ,      ,08 45S ,116 17E,  97  ,X
  ,SARMI/ORAI      ,WAJI ,      ,97580 ,01 49S ,138 43E,   3  ,X
  ,JAYAPURA/SENTANI,WAJJ ,      ,97690 ,02 35S ,140 31E,  88  ,X
  ,WAMENA/IRIAN JAY,WAJW ,      ,97686 ,04 04S ,138 56E,1660  ,X
  ,MERAUKE/MOPAH   ,WAKK ,      ,97980 ,08 28S ,140 22E,   3  ,X
  ,TANAH MERAH     ,WAKT ,      ,97876 ,06 05S ,140 18E,  16  ,X
  ,GALELA/GAMARMALA,WAMA ,      ,97406 ,01 49N ,127 49E,   8  ,X
  ,GORONTALO/JALAL ,WAMG ,      ,97048 ,00 31N ,123 04E,   2  ,X
  ,TAHUNA/NAHA     ,WAMH ,      ,97008 ,03 41N ,125 32E,   5  ,X
